,Title,Year,Authors,Journal,Journal Acronym
129,Faster Nearest Neighbor Machine Translation.,2021,"Shuhe Wang, Jiwei Li, Yuxian Meng, Rongbin Ouyang, Guoyin Wang, Xiaoya Li, Tianwei Zhang, Shi Zong",08152 ,corr
130,Robust and Privacy-Preserving Collaborative Learning: A Comprehensive Survey.,2021,"Shangwei Guo, Xu Zhang, Fei Yang, Tianwei Zhang, Yan Gan, Tao Xiang, Yang Liu",10183 ,corr
131,Stealthy and Efficient Adversarial Attacks against Deep Reinforcement Learning.,2020,"Jianwen Sun, Tianwei Zhang, Xiaofei Xie, Lei Ma, Yan Zheng, Kangjie Chen, Yang Liu", AAAI 2020: 5883-5891,aaai
132,A Software Stack for Composable Cloud Robotics System.,2020,"Yuan Xu, Tianwei Zhang, Sa Wang, Yungang Bao", ICA3PP  2020: 705-720,ica3pp
133,Position Paper: Consider Hardware-enhanced Defenses for Rootkit Attacks.,2020,"Guangyuan Hu, Tianwei Zhang, Ruby B. Lee", HASP@MICRO 2020: 6:1-6:9,micro
134,Resisting Adversarial Examples via Wavelet Extension and Denoising.,2020,"Qinkai Zheng, Han Qiu, Tianwei Zhang, Gérard Memmi, Meikang Qiu, Jialiang Lu", SmartCom 2020: 204-214,smartcom
135,Stealthy and Efficient Adversarial Attacks against Deep Reinforcement Learning.,2020,"Jianwen Sun, Tianwei Zhang, Xiaofei Xie, Lei Ma, Yan Zheng, Kangjie Chen, Yang Liu",07099 ,corr
136,Mitigating Advanced Adversarial Attacks with More Advanced Gradient Obfuscation Techniques.,2020,"Han Qiu, Yi Zeng, Qinkai Zheng, Tianwei Zhang, Meikang Qiu, Gérard Memmi",13712 ,corr
137,Stealing Deep Reinforcement Learning Models for Fun and Profit.,2020,"Kangjie Chen, Tianwei Zhang, Xiaofei Xie, Yang Liu",05032 ,corr
138,Differentially Private Decentralized Learning.,2020,"Shangwei Guo, Tianwei Zhang, Tao Xiang, Yang Liu",07817 ,corr
139,A Unified Framework for Analyzing and Detecting Malicious Examples of DNN Models.,2020,"Kaidi Jin, Tianwei Zhang, Chao Shen, Yufei Chen, Ming Fan, Chenhao Lin, Ting Liu",14871 ,corr
140,Generating Adversarial Examples withControllable Non-transferability.,2020,"Renzhi Wang, Tianwei Zhang, Xiaofei Xie, Lei Ma, Cong Tian, Felix Juefei-Xu, Yang Liu",01299 ,corr
141,The Hidden Vulnerability of Watermarking for Deep Neural Networks.,2020,"Shangwei Guo, Tianwei Zhang, Han Qiu, Yi Zeng, Tao Xiang, Yang Liu",08697 ,corr
142,Privacy-preserving Collaborative Learning with Automatic Transformation Search.,2020,"Wei Gao, Shangwei Guo, Tianwei Zhang, Han Qiu, Yonggang Wen, Yang Liu",12505 ,corr
143,FenceBox: A Platform for Defeating Adversarial Examples with Data Augmentation Techniques.,2020,"Han Qiu, Yi Zeng, Tianwei Zhang, Yong Jiang, Meikang Qiu",01701 ,corr
144,DeepSweep: An Evaluation Framework for Mitigating DNN Backdoor Attacks using Data Augmentation.,2020,"Yi Zeng, Han Qiu, Shangwei Guo, Tianwei Zhang, Meikang Qiu, Bhavani Thuraisingham",07006 ,corr
